total_gap,explained,unexplained,interaction
16.009324150948864,-0.3557728077284992,16.46490966179408,-0.09981269945274107
15.951405586164732,-0.4527860749985848,16.31604839512147,0.08814325094499509
16.03049051593083,-0.45401232313452056,16.372816665563732,0.11168618006377073
15.84404994163392,-0.553774178754793,16.411753492080607,-0.013929378702414397
15.871314031692272,-0.3719404077201034,16.24856033863034,-0.005305892480464536
15.806531439275005,-0.7531748901437822,16.52731350203976,0.032392826475188485
15.810232689521065,-0.6130492197180502,16.309946663794108,0.11333524690962804
15.919271812395259,-0.329220540184906,16.22348677320406,0.025005577865158557
16.31612894137777,-0.07726949281095585,16.32020526388078,0.07319316500911555
16.6726321150907,-0.20591180209703452,16.82058752514422,0.05795639238203876
16.46547242041064,-0.33527050284737925,16.711477475473657,0.08926543705820222
16.102043386989088,-0.45333648837549845,16.511558204772882,0.04382166318873715
16.23665415073755,-0.20856964414997492,16.52275207755156,-0.07752827643162163
16.645787467439,0.09282487697601027,16.52665745082777,0.02630514302472875
16.58344001343403,-0.1513097108272632,16.721216509118676,0.013533206623833394
15.853937290858013,-0.4950248616896715,16.338225254206918,0.01073689642817044
15.751421637297042,-0.6300182681225124,16.328549273195677,0.052890636234224075
15.897593368102143,-0.4382381907362287,16.28367085987702,0.05216070922142535
16.468403994767243,-0.3721782451702893,16.765556866303086,0.0750253880105447
16.164328045109258,-0.2969091688228218,16.337943534948863,0.12329368420614628
16.24128303039447,-0.39152542106421606,16.702698410954326,-0.06988997351800208
16.514554373488707,-0.30453091233357554,16.794063930225093,0.025021362657753343
16.52328885847536,-0.10172522060747724,16.618258226430044,0.006755852526111994
16.236397740386103,-0.43678714772067906,16.662883055396378,0.010301836711732903
16.213573141451242,-0.2781327771826909,16.453295214567333,0.038410695788115845
15.884670464322568,-0.386246278827457,16.159435958834365,0.11148078987753252
15.907089781433989,-0.420968581289344,16.194260257063434,0.133798116201433
16.021413804492752,-0.528495221713456,16.565076738595963,-0.015167709101660876
16.145743428766515,-0.4161179508500936,16.49790523480624,0.0639561454199793
16.351454036118383,-0.40535990283751744,16.66736658848822,0.08944734946703647
16.272801930880796,-0.533530832204633,16.720904654357582,0.08542810742801521
15.865144651099165,-0.38320666268191417,16.314040497178212,-0.06568917733329727
16.16292714824759,-0.27412370654383267,16.416683747665957,0.020367111239920632
